createdAt,text,Text_Cleaned
2025-03-14 00:41:58+00:00,"📉 Market Drops Again! Gold Hits New All-Time High 🚀 | AAPL $200 Next?
Is this just the beginning of a deeper correction? Watch the full breakdown now!
#StockMarket #SP500 #Nasdaq #Gold #Investing #AAPL #MSFT #BondYields #Copper #Trading

https://t.co/bt2aZQwck1",Market Drops Again Gold Hits New AllTime High AAPL Next Is this just the beginning of a deeper correction Watch the full breakdown now StockMarket SP Nasdaq Gold Investing AAPL MSFT BondYields Copper Trading tcobtaZQwck
2025-03-14 00:09:38+00:00,"Apple's AI adoption stumbles drag on stock - Apple, Microsoft, Adobe, Amazon &amp; others need to have a fire lit under them.  Need an upheaval in products and organizations. 1000s of obvious AI products  #msft #adbe #AAPL #CNBC #amzn
https://t.co/ncaHx147yF",Apples AI adoption stumbles drag on stock Apple Microsoft Adobe Amazon amp others need to have a fire lit under them Need an upheaval in products and organizations s of obvious AI products msft adbe AAPL CNBC amzn tconcaHxyF
2025-03-14 00:01:07+00:00,"⚔️ #AAPL 4h Bullish Harmonic ⚔️
🟢 Apple Inc. 4h Bullish Crab 🟢

🔆 XA: $211.17
✅ Optimal Entries: $200.80
🛑 Bullish S/L: $198.99
🎯 Targets: 
- T1: $224.31 (Type I)
- T2: $234.12 (Type II)",AAPL h Bullish Harmonic Apple Inc h Bullish Crab XA Optimal Entries Bullish SL Targets T Type I T Type II
2025-03-14 00:00:01+00:00,"【Goldman Sachs Raises NetEase Target Price to HK$190, High Visibility in Sales Growth for the First Half】

#TSLA #GOOGLE #DHL #AAPL #AZN #chinesestocks #hkstocks #usstock #aibull #aibullcapital https://t.co/MLVykZj95x",Goldman Sachs Raises NetEase Target Price to HK High Visibility in Sales Growth for the First Half TSLA GOOGLE DHL AAPL AZN chinesestocks hkstocks usstock aibull aibullcapital tcoMLVykZjx
2025-03-13 22:47:05+00:00,"🇺🇸サマータイムになったら朝起きられない件について(   ߹ㅁ߹)

4:56分に目覚め
Meta買わなきゃ！と思って急いでドル転したけど間に合わず💸

Metaは諦めてAppleにしておけば良かったかな🥹花粉症で相変わらず目がしょぼしょぼ🤧

日経先物マイナス40
メジャーSQだけど荒れないのかな🙄

#META #AAPL https://t.co/ipueCnV4iS",Meta MetaApple SQ META AAPL tcoipueCnViS
2025-03-13 22:40:05+00:00,"ابل نموذج سلبي يستهدف 170 -165

#AAPL https://t.co/756RhbSLLP",AAPL tcoRhbSLLP
2025-03-13 22:00:32+00:00,"#米国株 #AAPL
             companyName：Apple Inc.
            株価：209.68$
            値動き($)：-7.3$
            値動き(%)：-3.365%",AAPL companyNameApple Inc
2025-03-13 22:00:06+00:00,"#aapl #トランプおやびん #米国株
【米国株】トランプおやびんのド直球市場操作発言で草www！？AAPLが波に乗れてない感じ？ 
↓記事リンク
https://t.co/zVfnyQDPPq https://t.co/D2gKDfSaEE",aapl tcozVfnyQDPPq tcoDgKDfSaEE
2025-03-13 21:11:54+00:00,"蘋果將在 iOS 19 中為 AIRPODS 提供即時翻譯功能

蘋果 #AAPL 將於今年稍後作為 iOS 19 的一部分推出 AirPods 的即時語言翻譯功能，讓用戶可以隨時翻譯對話。該功能將透過 AirPods 和 iPhone 揚聲器傳遞翻譯，與Google的 Pixel Buds 競爭。蘋果還計劃對其設備進行重大軟體改造。 https://t.co/CYWdCRVrsR",iOS AIRPODS AAPL iOS AirPods AirPods iPhone Google Pixel Buds tcoCYWdCRVrsR
2025-03-13 21:11:51+00:00,"It's going to be another Donnie fail, like everything else!🤣

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Its going to be another Donnie fail like everything else Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-13 21:00:55+00:00,"📡 RADAR DE STOCKS 📡

Preço máximo de 90 dias:
#GDX

Preço mínimo de 90 dias:
#AAPL, #ABNB, #ACN, #AMZN, #APH, #AVB, #BKNG, #BLK, #BXP, #COIN, #COST, #CRM, #DIS, #DOCU, #DUOL, #EPRA.PA, #EPRT, #GOOG, #HD, #HIW, #IJS, #JPM, #LOW, #MS, #PAX, #PYPL, #QLYS, #QQQ, #SLYV, #SMLR,",RADAR DE STOCKS Preo mximo de dias GDX Preo mnimo de dias AAPL ABNB ACN AMZN APH AVB BKNG BLK BXP COIN COST CRM DIS DOCU DUOL EPRAPA EPRT GOOG HD HIW IJS JPM LOW MS PAX PYPL QLYS QQQ SLYV SMLR
2025-03-13 20:59:00+00:00,"هذا من فضل ربي وتوفيقه 😎🤍
اللهم ارزقني وارزق مني ☺️

 #spx #spy #Tesla #AAPL #السوق_الامريكي #سباكس https://t.co/dYxFO76ZXO",spx spy Tesla AAPL tcodYxFOZXO
2025-03-13 20:42:08+00:00,#QQQ #NVDA #APPL Live Discord Trading Team got in on many of today's moves...lost track of all the back to back winners. Money Sentiment lit the fuse 🔥 screaming 'Apple Puts' We snagged 210 Puts and rode a 90%+ profit wave as #AAPL tanked to yearly lows. https://t.co/XJOVodyKcL,QQQ NVDA APPL Live Discord Trading Team got in on many of todays moveslost track of all the back to back winners Money Sentiment lit the fuse screaming Apple Puts We snagged Puts and rode a profit wave as AAPL tanked to yearly lows tcoXJOVodyKcL
2025-03-13 20:23:59+00:00,"$AAPL WORST week since March 2020, down -12% so far...👀
Don’t miss the next alert: https://t.co/IcIxxdGIBP
#StockMarket #AAPL https://t.co/LHeqZK1rhs",AAPL WORST week since March down so far Dont miss the next alert tcoIcIxxdGIBP StockMarket AAPL tcoLHeqZKrhs
2025-03-13 20:16:00+00:00,"It will never happen for the ""Art of the Bankruptcy"" Donnie. 

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",It will never happen for the Art of the Bankruptcy Donnie Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-13 20:01:50+00:00,#AAPL Just now. https://t.co/v5trmJQNgw,AAPL Just now tcovtrmJQNgw
2025-03-13 20:00:00+00:00,Apple's AI adoption stumbles drag on stock  #AAPL #StockMarketNews https://t.co/3UoGV2MA7y,Apples AI adoption stumbles drag on stock AAPL StockMarketNews tcoUoGVMAy
2025-03-13 19:43:40+00:00,"#AAPL
اهداء للمكولين 😂🤦🏻‍♂️ https://t.co/bDJBokmxMV",AAPL tcobDJBokmxMV
2025-03-13 19:39:21+00:00,Hello there #AAPL https://t.co/EEKrcDTcsx,Hello there AAPL tcoEEKrcDTcsx
2025-03-13 19:33:28+00:00,"ههههههههههههههههههههههههههههههههههههههههههههههههه 😂😂
#السوق_الامريكي #AAPL https://t.co/jFbqSCpCLx",AAPL tcojFbqSCpCLx
2025-03-13 19:29:38+00:00,"$GOOGL It is best to pick it up piece by piece as it falls.

#ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $GOOGL $Trump $DOGE $XRP #oott #com #gas #Canada #tariffs https://t.co/UdeJOv1ylu",GOOGL It is best to pick it up piece by piece as it falls ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH GOOGL Trump DOGE XRP oott com gas Canada tariffs tcoUdeJOvylu
2025-03-13 19:17:31+00:00,"$AAPL #AAPL Realizing a lot of volatility.

Value almost around 0.20. New lows in. https://t.co/wn5vAcejwa",AAPL AAPL Realizing a lot of volatility Value almost around New lows in tcownvAcejwa
2025-03-13 19:16:48+00:00,"Crypto Daily : 

#BTCUSD  Bitcoin back at $80,692.04

#ETHUSDT  Ethereum now at $1, 851.81

#TSLA Tesla at $240.69

#AMZN Amazon at $193.59

#AAPL  Apple now at $210.91",Crypto Daily BTCUSD Bitcoin back at ETHUSDT Ethereum now at TSLA Tesla at AMZN Amazon at AAPL Apple now at
2025-03-13 19:12:20+00:00,"If this point breaks, I'm waiting for the next point

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #gas #Canada #tariffs https://t.co/wKalhikXMa",If this point breaks Im waiting for the next point Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com gas Canada tariffs tcowKalhikXMa
2025-03-13 19:01:59+00:00,"#AAPL 

اخر كروت الضغط 

 ايجابي Cpi
مستويات تحت مستويات 3
 Ppi ايجابي 

نفدا مصحح من 150 ولم يكسر مستوى 100 

وش بقى مايرتد السوق تصريح ايجايي من البرتقالي والفردة الثانية ايلون ويطيرونه

PUMP IT 🔥 https://t.co/FXN39K4xav",AAPL Cpi Ppi PUMP IT tcoFXNKxav
2025-03-13 19:00:42+00:00,"I'm waiting for you step by step, there's a wonderful place at the bottom $RKLB

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $RKLB $Trump $DOGE $XRP #oott  #Canada #tariffs https://t.co/iO7J5d2enf",Im waiting for you step by step theres a wonderful place at the bottom RKLB Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC RKLB Trump DOGE XRP oott Canada tariffs tcoiOJdenf
2025-03-13 18:53:59+00:00,"$AAPL put trade with a premium of $170K, expiring on 2025-06-20. High conviction trade in the options market. #AAPL #OptionsTrading #StockMarket",AAPL put trade with a premium of K expiring on High conviction trade in the options market AAPL OptionsTrading StockMarket
2025-03-13 18:37:56+00:00,"🪄🐇🍄✨🔮✨⏰✨ 🕳️ 
•
•
$Es $Nq $Tsla $Amd $Spy $Nvda $Mstr $Ym $Gme $Amc $Avgo
$Gbpusd $Eurusd $Sl $Gl $Pl $Cl #silver #Dax #Gold #Bitcoin #Platinum #Aapl $Amzn #Coin $Msft $Googl https://t.co/sLEotyKLQV",Es Nq Tsla Amd Spy Nvda Mstr Ym Gme Amc Avgo Gbpusd Eurusd Sl Gl Pl Cl silver Dax Gold Bitcoin Platinum Aapl Amzn Coin Msft Googl tcosLEotyKLQV
2025-03-13 18:31:48+00:00,"$AAPL trade with a premium of $1.32M, expiring on 2025-06-20. High conviction trade in the options market. #AAPL #OptionsTrading #StockMarket",AAPL trade with a premium of M expiring on High conviction trade in the options market AAPL OptionsTrading StockMarket
2025-03-13 18:12:01+00:00,"$AAPL
على الأسبوعي 190.34 دعمه .. 
#السوق_الامريكي 
#AAPL https://t.co/L5efR9VaJi",AAPL AAPL tcoLefRVaJi
2025-03-13 18:07:33+00:00,20250310 美股正式进入熊市！TSLQ浮盈196.22%！#btc #特斯拉 #tsla #tslq #纳指 #aapl #tna #iw... https://t.co/ZkRDzA41Ja via @YouTube,TSLQbtc tsla tslq aapl tna iw tcoZkRDzAJa via YouTube
2025-03-13 18:05:11+00:00,Check out my #AAPL analysis on @TradingView: https://t.co/KB0TxDtQKG,Check out my AAPL analysis on TradingView tcoKBTxDtQKG
2025-03-13 18:01:20+00:00,$AMC #AMC #GME #AAPL $NIO $SPY $IWM  THIS IS OVERDONE again https://t.co/Qisuk2hljJ,AMC AMC GME AAPL NIO SPY IWM THIS IS OVERDONE again tcoQisukhljJ
2025-03-13 17:59:58+00:00,"Great job, Donnie!🤣🤣🤣🤣

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs https://t.co/B5ciTRh2WE",Great job Donnie Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs tcoBciTRhWE
2025-03-13 17:54:20+00:00,$AAPL $AMC #AMC #GME #AAPL apple now catching a little bid and spent time in the gap.   I would say bounce could happend finally Futures should snap back imo  Pretty rare you get AAPL down 12% in a week. https://t.co/9pLCsGWNRm,AAPL AMC AMC GME AAPL apple now catching a little bid and spent time in the gap I would say bounce could happend finally Futures should snap back imo Pretty rare you get AAPL down in a week tcopLCsGWNRm
2025-03-13 17:47:12+00:00,"🚨 APPLE (📉 🐻): -3.01% 🔴
APPLE is down -3.01%
Latest price: $210.64
#apple #aapl #stocks $aapl https://t.co/iT0pDLFG8A",APPLE APPLE is down Latest price apple aapl stocks aapl tcoiTpDLFGA
2025-03-13 17:39:53+00:00,"$aapl downgraded to junk status #stock

With tariffs it’ll be costlier also people are broke AF to get a new phone that has nothing new

Pepe still running iPhone 12
Works just fine !

#aapl #stockmarketcrash https://t.co/g5jpksicdn",aapl downgraded to junk status stock With tariffs itll be costlier also people are broke AF to get a new phone that has nothing new Pepe still running iPhone Works just fine aapl stockmarketcrash tcogjpksicdn
2025-03-13 17:24:46+00:00,#aapl $aapl 🤷🏻‍♂️ https://t.co/veJ5Qf21Pn,aapl aapl tcoveJQfPn
2025-03-13 17:10:49+00:00,@Mr_Derivatives Welp... We know what Buffet is sitting on a pile of cash for. #aapl,MrDerivatives Welp We know what Buffet is sitting on a pile of cash for aapl
2025-03-13 17:10:11+00:00,"In the moment, I liked $pltr better than $aapl mainly because the contracts were much less expensive. However, after reviewing the daily charts, Apple was breaking out of a range while PLTR was still in.

#aapl could’ve been a 80-100% gain
#pltr was a 30% gain

Always zoom out",In the moment I liked pltr better than aapl mainly because the contracts were much less expensive However after reviewing the daily charts Apple was breaking out of a range while PLTR was still in aapl couldve been a gain pltr was a gain Always zoom out
2025-03-13 17:06:19+00:00,#NVDA #AAPL #MSFT #GOOGL #META #AMZN https://t.co/V2VGde0XMt,NVDA AAPL MSFT GOOGL META AMZN tcoVVGdeXMt
2025-03-13 17:04:08+00:00,"⚠️⚠️🚨🚨🚨WARNING Trump is speaking non of networks are carrying it live
If youre in a trade you might want to exit or tighten your stoploss

#TrumpEffect(DUMP) anytime he gets on mic  #StockMarket #StockMarketCrash #NQ $NQ #SPX $SPX #META #AAPL #TSLA #NVDA #Stocks https://t.co/mdSQZPyYJa",WARNING Trump is speaking non of networks are carrying it live If youre in a trade you might want to exit or tighten your stoploss TrumpEffectDUMP anytime he gets on mic StockMarket StockMarketCrash NQ NQ SPX SPX META AAPL TSLA NVDA Stocks tcomdSQZPyYJa
2025-03-13 17:01:23+00:00,"#الأسهم_الأمريكية
#الداو #السوق_الامريكي 
#سباكس
مؤشر  #SPX

#AAPL

تحديث  ..
مهما صعد السهم السلبي 
سينزل يحقق اهدافه 

206-178
مناطق تجميع سوينق

ابل ي عمي ابل 😂✅ https://t.co/W15CcqwmE3",SPX AAPL tcoWCcqwmE
2025-03-13 17:00:00+00:00,"Why the FastTrak toll road text scam is out of control and Apple, Android can't do anything to stop it  #AAPL #StockMarketNews https://t.co/6X8srvw8xP",Why the FastTrak toll road text scam is out of control and Apple Android cant do anything to stop it AAPL StockMarketNews tcoXsrvwxP
2025-03-13 16:56:54+00:00,#aapl #SPX500 #Elliott https://t.co/FO5QM2qh6N,aapl SPX Elliott tcoFOQMqhN
2025-03-13 16:18:30+00:00,Jabłko #APPLE #AAPL nadal spada z drzewa https://t.co/e2lYYb8rTa,Jabko APPLE AAPL nadal spada z drzewa tcoelYYbrTa
2025-03-13 16:02:30+00:00,"Stop wasting your time you cant shake me out of my calls or the stock #aapl

Take that L like a man",Stop wasting your time you cant shake me out of my calls or the stock aapl Take that L like a man
2025-03-13 14:55:34+00:00,"lil ol me vs, a guy with $315b in cash 
#tsla #aapl #nvda #qqq #msft #googl #brk.a",lil ol me vs a guy with b in cash tsla aapl nvda qqq msft googl brka
2025-03-13 14:48:38+00:00,Selling calls can be extremely dangerous has to be someone sitting in cash #aapl #tsla #nvda #brk #qqq,Selling calls can be extremely dangerous has to be someone sitting in cash aapl tsla nvda brk qqq
2025-03-13 14:37:15+00:00,Buying some #AAPL here. @fuenmayorernie @WilliamNextLev1 @JctTrader 9/16/2024 lows before uptrend. Target 207-208 new BUY,Buying some AAPL here fuenmayorernie WilliamNextLev JctTrader lows before uptrend Target new BUY
2025-03-13 14:25:04+00:00,"covering your short would be wise #tsla #aapl #mstr
Tsla - $340 AAPl- $245 #mstr- 5000 :)",covering your short would be wise tsla aapl mstr Tsla AAPl mstr
2025-03-13 14:12:55+00:00,"And continues to fail!🤣

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",And continues to fail Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-13 14:09:47+00:00,#AAPL #META #MSFT more downside!!! No buying means!! No!!!,AAPL META MSFT more downside No buying means No
2025-03-13 13:55:15+00:00,"Go ahead! Nobody cares, Donnie!

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Go ahead Nobody cares Donnie Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-13 13:40:57+00:00,Is Apple's Empire Built on Sand? - #AAPL TradingView https://t.co/Bpx2fWglIF,Is Apples Empire Built on Sand AAPL TradingView tcoBpxfWglIF
2025-03-13 13:31:09+00:00,"2025-03-13 06:31:06 (Thu)
Roll Hist Days = 65, Pred/Open^2 Threshold = 1.2, Multiplier = 1.5
Stk (Pred/Open^2): Buy Value
#AAPL (1.14): 5
#AMD (1.01): 5
#AMZN (1.16): 5
#ASML (1.1): 5
#GOOG (1.13): 5
#INTC (0.93): 5",Thu Roll Hist Days PredOpen Threshold Multiplier Stk PredOpen Buy Value AAPL AMD AMZN ASML GOOG INTC
2025-03-13 13:20:26+00:00,"Jobless Claims: Surpassed ✅   *Continuing Jobless Claims: Surpassed ✅   *PPI MoM: Surpassed expectations ✅   *PPI YoY: Surpassed ✅   *Core PPI MoM: Surpassed expectations ✅   *Core PPI YoY: Surpassed ✅
#SPX #SPY #QQQ #TSLA #NVDA #META #ES_F #AAPL #MSFT $GOOG $QQQ $SPY",Jobless Claims Surpassed Continuing Jobless Claims Surpassed PPI MoM Surpassed expectations PPI YoY Surpassed Core PPI MoM Surpassed expectations Core PPI YoY Surpassed SPX SPY QQQ TSLA NVDA META ESF AAPL MSFT GOOG QQQ SPY
2025-03-13 13:17:31+00:00,"In a chaotic early morning post, Trump has threatened to impose a 200% tariff on champagne imported from the European Union, in response to their retaliatory tariffs on whisky. #SPX #SPY #QQQ #TSLA #NVDA #META #ES_F #AAPL #MSFT $GOOG $QQQ $SPY #COIN",In a chaotic early morning post Trump has threatened to impose a tariff on champagne imported from the European Union in response to their retaliatory tariffs on whisky SPX SPY QQQ TSLA NVDA META ESF AAPL MSFT GOOG QQQ SPY COIN
2025-03-13 13:11:30+00:00,"𝗜𝗻𝘀𝗶𝗴𝗻𝗲𝗼 𝗔𝗱𝘃𝗶𝘀𝗼𝗿𝘆 𝗦𝗲𝗿𝘃𝗶𝗰𝗲𝘀 𝗟𝗟𝗖 𝗿𝗲𝗱𝘂𝗰𝗲𝗱 𝗶𝘁𝘀 𝗔𝗽𝗽𝗹𝗲 𝗜𝗻𝗰. 𝘀𝘁𝗮𝗸𝗲 𝗯𝘆 𝟮.𝟰%, 𝗵𝗼𝗹𝗱𝗶𝗻𝗴 𝟯𝟵𝟱,𝟴𝟵𝟲 𝘀𝗵𝗮𝗿𝗲𝘀 𝘄𝗼𝗿𝘁𝗵 $𝟵𝟮.𝟮𝗠. #AAPL #InvestmentNews #StockMarket #BBB25 #EndYokoContract #LingOrm #zelena https://t.co/f0Osxy5b47",AAPL InvestmentNews StockMarket BBB EndYokoContract LingOrm zelena tcofOsxyb
2025-03-13 13:10:40+00:00,"A Kremlin aide has stated that the 30-day ceasefire proposal is rushed and needs to be revised to reflect Russian interests, according to RIA. - 
#SPX #SPY #QQQ #TSLA #NVDA #META #ES_F #AAPL #MSFT $GOOG $QQQ $SPY #COIN",A Kremlin aide has stated that the day ceasefire proposal is rushed and needs to be revised to reflect Russian interests according to RIA SPX SPY QQQ TSLA NVDA META ESF AAPL MSFT GOOG QQQ SPY COIN
2025-03-13 12:44:21+00:00,"#DowJones

Is the Dow Jones About to Reverse RSI &amp; Momentum Analysis Explained!

#GOLDRATE #CryptoMarket #DXY #DOLLAR #USDOLLAR #AAPL #EURUSD #USDJPY #GBPUSD #EURJPY #USDCHF #AUDUSD #GoldPrice #XAUUSD #Crudeoil #Binance #DowJones #Nasdaq #Bitcoin #BTCUSDT #Trump #stocktofocus https://t.co/WIjWjMzzPh",DowJones Is the Dow Jones About to Reverse RSI amp Momentum Analysis Explained GOLDRATE CryptoMarket DXY DOLLAR USDOLLAR AAPL EURUSD USDJPY GBPUSD EURJPY USDCHF AUDUSD GoldPrice XAUUSD Crudeoil Binance DowJones Nasdaq Bitcoin BTCUSDT Trump stocktofocus tcoWIjWjMzzPh
2025-03-13 12:19:40+00:00,"GBPUSD at a Critical Level – Will It Explode Higher or Crash ?

#GOLDRATE #CryptoMarket #DXY #DOLLAR #USDOLLAR #AAPL #EURUSD #USDJPY #GBPUSD #EURJPY #USDCHF #AUDUSD #GoldPrice #XAUUSD #Crudeoil #Binance #DowJones #Nasdaq #Bitcoin #BTCUSDT #Trump #stocktofocus #StocksToWatch https://t.co/eKA66LCMSC",GBPUSD at a Critical Level Will It Explode Higher or Crash GOLDRATE CryptoMarket DXY DOLLAR USDOLLAR AAPL EURUSD USDJPY GBPUSD EURJPY USDCHF AUDUSD GoldPrice XAUUSD Crudeoil Binance DowJones Nasdaq Bitcoin BTCUSDT Trump stocktofocus StocksToWatch tcoeKALCMSC
2025-03-13 12:16:46+00:00,"EURUSD -Breakout vs. Breakdown Which Direction Will Take 
#GOLDRATE #CryptoMarket #DXY #DOLLAR #USDOLLAR #AAPL #EURUSD #USDJPY #GBPUSD #EURJPY #USDCHF #AUDUSD #GoldPrice #XAUUSD #Crudeoil #Binance #DowJones #Nasdaq #Bitcoin #BTCUSDT #Trump #stocktofocus #StocksToWatch #GIFTNIFTY https://t.co/tBcWG0yc4n",EURUSD Breakout vs Breakdown Which Direction Will Take GOLDRATE CryptoMarket DXY DOLLAR USDOLLAR AAPL EURUSD USDJPY GBPUSD EURJPY USDCHF AUDUSD GoldPrice XAUUSD Crudeoil Binance DowJones Nasdaq Bitcoin BTCUSDT Trump stocktofocus StocksToWatch GIFTNIFTY tcotBcWGycn
2025-03-13 12:14:14+00:00,"#AAPL: 216.98 is BELOW the 50-day SMA (236.4773) #MSFT: 383.27 is BELOW the 50-day SMA (413.6281) #GOOGL: 167.11 is BELOW the 50-day SMA (186.5129) #AMZN: 198.89 is BELOW the 50-day SMA (222.4608) #NVDA: 115.74 is BELOW the 50-day SMA (130.0304) #TSLA: 248.09 is BELOW the 50-day SMA (358.7894) #META: 619.56 is BELOW the 50-day SMA (654.4632) #BRK.B: 495.94 is ABOVE the 50-day SMA (474.1796) #LLY: 821.86 is BELOW the 50-day SMA (828.3086) #JPM: 227.9 is BELOW the 50-day SMA (257.5545) 
#V: 332.84 is BELOW the 50-day SMA (336.3281) #UNH: 481.11 is BELOW the 50-day SMA (509.6541) #XOM: 109.13 is ABOVE the 50-day SMA (108.5093)",AAPL is BELOW the day SMA MSFT is BELOW the day SMA GOOGL is BELOW the day SMA AMZN is BELOW the day SMA NVDA is BELOW the day SMA TSLA is BELOW the day SMA META is BELOW the day SMA BRKB is ABOVE the day SMA LLY is BELOW the day SMA JPM is BELOW the day SMA V is BELOW the day SMA UNH is BELOW the day SMA XOM is ABOVE the day SMA
2025-03-13 11:59:01+00:00,@Apple Who is the rich VP/SVP of Product funding features like this s**t and on what basis ? If I was a hedge fund I would tank #AAPL ! 😂,Apple Who is the rich VPSVP of Product funding features like this st and on what basis If I was a hedge fund I would tank AAPL
2025-03-13 11:54:02+00:00,"#AAPL #APPLE $APPLE

Head and shoulder daily break down.

First berish price target $200 https://t.co/UrIDX2MuIC",AAPL APPLE APPLE Head and shoulder daily break down First berish price target tcoUrIDXMuIC
2025-03-13 11:14:04+00:00,#AAPL https://t.co/Qccl5kzTmF,AAPL tcoQcclkzTmF
2025-03-13 10:15:33+00:00,"Crypto Daily : 

#BTCUSD  Bitcoin  at $83,341.29

#ETHUSDT  Ethereum now at $1,889.28

#TSLA Tesla at $248.09

#AMZN Amazon at $198.89

#AAPL  Apple now at $216.98",Crypto Daily BTCUSD Bitcoin at ETHUSDT Ethereum now at TSLA Tesla at AMZN Amazon at AAPL Apple now at
2025-03-13 10:12:53+00:00,"AAPL, U5, Exciting times for Apple! Anticipation builds for the upcoming product launch, with new iPhone models and service updates expected to drive consumer interest. Supply chain issues are stabilizing, boosting investor confidence! 📈🍏 #AAPL #AppleEvent",AAPL U Exciting times for Apple Anticipation builds for the upcoming product launch with new iPhone models and service updates expected to drive consumer interest Supply chain issues are stabilizing boosting investor confidence AAPL AppleEvent
2025-03-13 09:22:43+00:00,"Big Names, Even Bigger Owners! 🏢

Many well-known brands aren’t actually independent—they’re owned by massive parent companies.

Which one surprised you the most?

 Drop a comment below! ⬇️

#KVB #Microsoft #AAPL #BMW #Investment #StockMarket https://t.co/6loQcD9cgD",Big Names Even Bigger Owners Many wellknown brands arent actually independenttheyre owned by massive parent companies Which one surprised you the most Drop a comment below KVB Microsoft AAPL BMW Investment StockMarket tcoloQcDcgD
